# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
45200000   1     625   64.507864 0.000023 0.928178 4168.645170 1.007092 0.030001 5.052019 4.297553
45300000   1     625   64.493771 0.000023 0.925258 4166.847180 1.007098 0.029749 5.120028 4.407695
45400000   1     625   64.706714 0.000023 0.923024 4193.872246 1.006603 0.030068 5.120533 4.571391
45500000   1     625   64.816163 0.000023 0.925382 4207.930109 1.006460 0.030019 5.136202 4.662498
45600000   1     625   64.945907 0.000023 0.922135 4224.375353 1.006050 0.030158 5.267728 4.853476
45700000   1     625   65.031382 0.000023 0.918175 4235.388494 1.005952 0.030588 5.322396 5.003143
45800000   1     625   65.159161 0.000023 0.920185 4251.664579 1.005598 0.029763 5.320448 5.165587
45900000   1     625   65.296320 0.000023 0.929232 4269.214559 1.005242 0.029535 5.486833 5.364853
46000000   1     625   65.353243 0.000023 0.922290 4277.053591 1.005601 0.032838 5.424357 5.463746
46100000   1     625   65.496187 0.000023 0.923021 4295.571982 1.005404 0.034186 5.582218 5.742732
46200000   1     625   65.633988 0.000023 0.924774 4313.067728 1.004832 0.030512 5.642611 5.981580
46300000   1     625   65.724119 0.000023 0.929946 4324.757568 1.004680 0.028312 5.801117 6.260125
46400000   1     625   65.894709 0.000023 0.929893 4347.060628 1.004516 0.028641 5.836934 6.464565
46500000   1     625   66.051867 0.000022 0.915795 4368.052569 1.004714 0.027244 5.969361 6.658647
46600000   1     625   66.205034 0.000022 0.924995 4388.313842 1.004697 0.024722 6.084457 6.809162
46700000   1     625   66.273494 0.000022 0.928269 4397.390622 1.004690 0.023753 6.228426 7.056298
46800000   1     625   66.452899 0.000022 0.928878 4421.010558 1.004501 0.022596 6.392965 7.256244
46900000   1     625   66.502398 0.000022 0.920060 4427.383898 1.004323 0.022885 6.538214 7.430216
47000000   1     625   66.616716 0.000022 0.920947 4442.190476 1.003953 0.023179 6.718638 7.493694
47100000   1     625   66.712334 0.000022 0.914786 4454.808508 1.003837 0.022521 6.908750 7.632851
47200000   1     625   66.828028 0.000022 0.917160 4469.932843 1.003534 0.019422 7.073378 7.722386
47300000   1     625   67.035595 0.000022 0.927587 4497.375122 1.003206 0.016950 7.188658 7.704851
47400000   1     625   67.120981 0.000022 0.928081 4508.903888 1.003262 0.017033 7.299605 7.738145
47500000   1     625   67.200178 0.000022 0.928336 4519.634523 1.003342 0.015451 7.378926 7.803904
47600000   1     625   67.320209 0.000022 0.925485 4535.741086 1.003290 0.017330 7.475746 7.800469
